name: WX-Pasl
2020-12-22T10:50:03.733873423Z 10261.365667238
2020-12-22T10:55:08.859480909Z 10260.290052389
2020-12-22T11:00:04.803527944Z 10261.914138745
2020-12-22T11:05:04.269844452Z 10258.687459947
2020-12-22T11:10:08.800048651Z 10259.763019546
2020-12-22T11:15:04.233085964Z 10257.611900347
2020-12-22T11:20:09.648229385Z 10257.611900347
2020-12-22T11:25:03.867849215Z 10258.687459947
2020-12-22T11:30:05.110100456Z 10261.365667238
2020-12-22T11:35:04.377531866Z 10260.290052389
2020-12-22T11:40:04.279516722Z 10260.290052389
2020-12-22T11:45:04.785383538Z 10260.290052389
2020-12-22T11:50:09.072479183Z 10260.290052389
2020-12-22T11:55:04.424660457Z 10259.214437539
2020-12-22T12:00:04.347634529Z 10257.611900347
2020-12-22T12:05:08.884340447Z 10257.611900347
2020-12-22T12:10:04.374310824Z 10256.536340748
2020-12-22T12:15:09.596575248Z 10255.987592989
2020-12-22T12:20:04.000030784Z 10255.987592989
2020-12-22T12:30:04.929595336Z 10255.175645301
2020-12-22T12:35:04.47099432Z  10255.175645301
2020-12-22T12:40:08.780760703Z 10256.251287806
2020-12-22T12:45:04.075922843Z 10253.83636329
2020-12-22T12:50:09.454311213Z 10255.987592989
2020-12-22T12:55:03.65863516Z  10255.987592989
2020-12-22T13:00:09.657674674Z 10257.590845683
2020-12-22T13:05:03.893083045Z 10256.515175502
2020-12-22T13:10:09.404608869Z 10256.515175502
2020-12-22T13:15:03.708180319Z 10255.439505321
2020-12-22T13:20:09.17264197Z  10255.439505321
2020-12-22T13:25:04.459387718Z 10256.515175502
2020-12-22T13:30:09.367610814Z 10255.987592989
2020-12-22T13:35:04.822098958Z 10258.138822689
2020-12-22T13:40:09.130281083Z 10257.063207839
2020-12-22T13:45:04.386918514Z 10255.987592989
2020-12-22T13:50:09.579682062Z 10254.911978139
2020-12-22T13:55:03.800655725Z 10254.911978139
2020-12-22T14:00:09.761197361Z 10256.515175502
2020-12-22T14:05:03.938400514Z 10256.515175502
2020-12-22T14:10:04.397168956Z 10256.515175502
2020-12-22T14:15:09.654099792Z 10256.515175502
2020-12-22T14:20:04.009567781Z 10256.515175502
2020-12-22T14:25:09.176770509Z 10256.515175502
2020-12-22T14:30:05.018105919Z 10256.515175502
2020-12-22T14:35:09.40664123Z  10256.515175502
2020-12-22T14:40:03.822764493Z 10257.590845683
2020-12-22T14:45:09.255914333Z 10255.72409084
2020-12-22T14:50:04.766660163Z 10254.648503626
2020-12-22T14:55:03.936982717Z 10254.648503626
2020-12-22T15:00:04.810862048Z 10256.779256289
2020-12-22T15:05:09.337320611Z 10256.779256289
2020-12-22T15:10:03.679647882Z 10257.854954166
2020-12-22T15:15:08.89208008Z  10259.459504642
2020-12-22T15:20:04.302828494Z 10259.459504642
2020-12-22T15:25:09.544204559Z 10258.383751312
2020-12-22T15:30:04.574188189Z 10257.326930311
2020-12-22T15:35:03.788473682Z 10258.402572817
2020-12-22T15:40:09.067704613Z 10258.402572817
2020-12-22T15:45:04.309215237Z 10256.799678055
2020-12-22T15:50:04.500445841Z 10256.799678055
2020-12-22T15:55:03.672006515Z 10257.875265269
2020-12-22T16:00:09.566667585Z 10256.799678055
2020-12-22T16:05:04.007427082Z 10256.799678055
2020-12-22T16:10:09.579556367Z 10257.875265269
2020-12-22T16:15:03.754885606Z 10259.478215322
2020-12-22T16:20:09.088928237Z 10259.478215322
2020-12-22T16:25:04.272456035Z 10259.478215322
2020-12-22T16:30:10.088050932Z 10258.138822689
2020-12-22T16:35:04.273740121Z 10258.138822689
2020-12-22T16:40:04.565895652Z 10255.987592989
2020-12-22T16:45:08.848805472Z 10258.666515864
2020-12-22T16:50:04.219840578Z 10257.590845683
2020-12-22T16:55:04.432209862Z 10257.590845683
2020-12-22T17:00:10.277737687Z 10258.666515864
2020-12-22T17:05:04.481098065Z 10259.742186045
2020-12-22T17:10:09.110672159Z 10259.742186045
2020-12-22T17:15:04.331435139Z 10260.817856226
2020-12-22T17:20:08.70478358Z  10260.817856226
2020-12-22T17:25:04.036416872Z 10261.893526407
2020-12-22T17:30:09.879071212Z 10261.365667238
2020-12-22T17:35:04.098287149Z 10261.365667238
2020-12-22T17:40:04.584117621Z 10261.365667238
2020-12-22T17:45:08.814221821Z 10261.893526407
2020-12-22T17:50:04.026418756Z 10260.817856226
2020-12-22T17:55:09.22104655Z  10260.817856226
2020-12-22T18:00:05.488397891Z 10262.157745673
2020-12-22T18:05:04.096316762Z 10262.157745673
2020-12-22T18:10:08.913106322Z 10261.082047796
2020-12-22T18:15:04.256205664Z 10262.969196588
2020-12-22T18:20:03.654071064Z 10262.969196588
2020-12-22T18:25:08.913576036Z 10264.044866769
2020-12-22T18:30:04.77143495Z  10262.705142838
2020-12-22T18:35:09.198970552Z 10264.856427848
2020-12-22T18:40:04.779285566Z 10264.856427848
2020-12-22T18:45:04.001537212Z 10265.384839304
2020-12-22T18:50:09.20271604Z  10266.460537181
2020-12-22T18:55:04.475745414Z 10265.384839304
2020-12-22T19:00:09.320073823Z 10264.856427848
2020-12-22T19:05:04.519654476Z 10265.932070354
2020-12-22T19:10:09.181378127Z 10264.856427848
2020-12-22T19:15:04.481552382Z 10265.914024619
2020-12-22T19:20:08.877379916Z 10266.989777949
2020-12-22T19:25:04.202314705Z 10266.989777949
2020-12-22T19:30:10.181881311Z 10267.800786309
2020-12-22T19:35:04.483035632Z 10267.800786309
2020-12-22T19:40:08.823319584Z 10267.800786309
2020-12-22T19:45:03.979093649Z 10267.536235058
2020-12-22T19:50:09.194000809Z 10267.536235058
2020-12-22T19:55:04.36981257Z  10266.460537181
2020-12-22T20:00:10.278888167Z 10266.196207131
2020-12-22T20:05:03.630124772Z 10266.196207131
2020-12-22T20:10:09.193713679Z 10267.271877312
2020-12-22T20:15:04.383450478Z 10267.536235058
2020-12-22T20:20:03.874535288Z 10268.611932935
2020-12-22T20:25:09.074383718Z 10266.460537181
2020-12-22T20:30:05.012600202Z 10267.536235058
2020-12-22T20:35:09.251979209Z 10269.687630812
2020-12-22T20:40:04.641401969Z 10268.611932935
2020-12-22T20:45:08.862207896Z 10268.083355364
2020-12-22T20:50:04.051716883Z 10269.158997869
2020-12-22T20:55:09.229135065Z 10268.083355364
2020-12-22T21:00:05.319271098Z 10269.423217674
2020-12-22T21:05:09.524504038Z 10269.423217674
2020-12-22T21:10:03.944946951Z 10269.423217674
2020-12-22T21:15:09.123028741Z 10269.687630812
2020-12-22T21:20:05.27594703Z  10269.687630812
2020-12-22T21:25:09.403018466Z 10269.687630812
2020-12-22T21:30:04.497507439Z 10268.347547493
2020-12-22T21:35:03.713990241Z 10268.347547493
2020-12-22T21:40:09.096204904Z 10268.347547493
2020-12-22T21:45:04.395095292Z 10268.083355364
2020-12-22T21:50:09.599793127Z 10267.007712859
2020-12-22T21:55:03.891402794Z 10268.083355364
2020-12-22T22:00:09.741377383Z 10268.083355364
2020-12-22T22:05:04.006692665Z 10265.932070354
2020-12-22T22:10:09.557163503Z 10265.932070354
2020-12-22T22:15:03.744593146Z 10266.196207131
2020-12-22T22:20:09.159501537Z 10267.271877312
2020-12-22T22:25:04.377256344Z 10267.271877312
2020-12-22T22:30:10.282962568Z 10265.932070354
2020-12-22T22:35:04.557889747Z 10265.932070354
2020-12-22T22:40:08.933885514Z 10267.007712859
2020-12-22T22:45:04.523965031Z 10266.196207131
2020-12-22T22:50:08.852642324Z 10265.12053695
2020-12-22T22:55:04.11170994Z  10266.196207131
2020-12-22T23:00:05.072274577Z 10268.347547493
2020-12-22T23:05:04.603652038Z 10266.196207131
2020-12-22T23:10:09.22078318Z  10266.196207131
2020-12-22T23:15:04.400805708Z 10265.649335123
2020-12-22T23:20:08.952324835Z 10266.725060716
2020-12-22T23:25:04.139278129Z 10265.649335123
2020-12-22T23:30:05.186651281Z 10264.592511788
2020-12-22T23:35:09.38754069Z  10264.592511788
2020-12-22T23:40:03.836725341Z 10264.592511788
2020-12-22T23:45:04.044244386Z 10264.856427848
2020-12-22T23:50:04.222051657Z 10263.780785343
2020-12-22T23:55:09.426481552Z 10262.705142838
2020-12-23T00:00:13.189143562Z 10263.23344355
2020-12-23T00:05:03.639003326Z 10262.157745673
2020-12-23T00:10:04.254071583Z 10263.23344355
2020-12-23T00:15:04.539938223Z 10261.365667238
2020-12-23T00:20:09.037023326Z 10262.441282088
2020-12-23T00:25:04.292613317Z 10261.365667238
2020-12-23T00:30:10.319179455Z 10262.422158344
2020-12-23T00:35:03.657457477Z 10264.57360953
2020-12-23T00:40:03.982218364Z 10264.57360953
2020-12-23T00:45:04.190421201Z 10263.76251796
2020-12-23T00:50:09.436527827Z 10262.68676463
2020-12-23T00:55:03.672548542Z 10263.76251796
2020-12-23T01:00:09.881187731Z 10263.497883937
2020-12-23T01:05:04.070191993Z 10263.497883937
2020-12-23T01:10:09.649735504Z 10264.57360953
2020-12-23T01:15:03.871184252Z 10264.309141427
2020-12-23T01:20:09.310279386Z 10264.309141427
2020-12-23T01:25:04.522215026Z 10264.309141427
2020-12-23T01:30:09.312387028Z 10264.57360953
2020-12-23T01:35:04.496354655Z 10265.649335123
2020-12-23T01:40:04.025727305Z 10264.57360953
2020-12-23T01:45:04.178903547Z 10264.044866769
2020-12-23T01:50:09.39173774Z  10264.044866769
2020-12-23T01:55:04.722217853Z 10262.969196588
2020-12-23T02:00:09.552685662Z 10263.76251796
2020-12-23T02:05:03.999934633Z 10263.76251796
2020-12-23T02:10:09.527601388Z 10265.914024619
2020-12-23T02:15:03.782686814Z 10264.309141427
2020-12-23T02:20:09.178932614Z 10265.384839304
2020-12-23T02:25:04.390180235Z 10264.309141427
2020-12-23T02:30:05.476823871Z 10265.384839304
2020-12-23T02:35:03.671291019Z 10265.384839304
2020-12-23T02:40:03.992896478Z 10265.384839304
2020-12-23T02:45:09.161904872Z 10264.57360953
2020-12-23T02:50:04.341563561Z 10264.57360953
2020-12-23T02:55:04.559158807Z 10266.725060716
2020-12-23T03:00:09.342000669Z 10268.330470179
2020-12-23T03:05:04.57667883Z  10266.178908006
2020-12-23T03:10:09.002082138Z 10266.178908006
2020-12-23T03:15:04.191361704Z 10264.83827129
2020-12-23T03:20:04.648027917Z 10262.68676463
2020-12-23T03:25:09.06813458Z  10263.76251796
2020-12-23T03:30:05.122339687Z 10263.76251796
2020-12-23T03:35:09.755320789Z 10263.76251796
2020-12-23T03:40:04.054974069Z 10263.76251796
2020-12-23T03:45:09.217210463Z 10263.23344355
2020-12-23T03:50:04.670249055Z 10262.157745673
2020-12-23T03:55:08.882364465Z 10263.23344355
2020-12-23T04:00:04.741395329Z 10262.969196588
2020-12-23T04:05:04.050328061Z 10264.044866769
2020-12-23T04:10:09.614225346Z 10262.969196588
2020-12-23T04:15:03.779099814Z 10263.497883937
2020-12-23T04:20:09.146432082Z 10264.57360953
2020-12-23T04:25:04.649715338Z 10263.497883937
2020-12-23T04:30:09.55223524Z  10264.83827129
2020-12-23T04:35:03.751536952Z 10262.68676463
2020-12-23T04:40:09.213177042Z 10262.68676463
2020-12-23T04:45:04.40403787Z  10262.422158344
2020-12-23T04:50:09.607296696Z 10261.346432751
2020-12-23T04:55:03.810457432Z 10261.346432751
2020-12-23T05:00:10.016195908Z 10260.535257971
2020-12-23T05:05:04.242265395Z 10262.68676463
2020-12-23T05:10:08.95006657Z  10263.76251796
2020-12-23T05:15:04.096809341Z 10262.969196588
2020-12-23T05:20:09.541700523Z 10262.969196588
2020-12-23T05:25:03.734334913Z 10264.044866769
2020-12-23T05:30:09.692086088Z 10262.68676463
2020-12-23T05:35:03.871261128Z 10264.83827129
2020-12-23T05:40:09.194569721Z 10264.83827129
2020-12-23T05:45:04.351766184Z 10264.83827129
2020-12-23T05:50:09.595344913Z 10264.83827129
2020-12-23T05:55:03.746733783Z 10264.83827129
2020-12-23T06:00:09.662814011Z 10265.384839304
2020-12-23T06:05:04.041697891Z 10265.384839304
2020-12-23T06:10:09.860609935Z 10265.384839304
2020-12-23T06:15:04.057530298Z 10265.649335123
2020-12-23T06:20:04.456882721Z 10265.649335123
2020-12-23T06:25:06.249810844Z 10264.57360953
2020-12-23T06:30:10.161981925Z 10264.57360953
2020-12-23T06:35:04.347026111Z 10265.649335123
2020-12-23T06:40:08.849726255Z 10265.649335123
2020-12-23T06:45:04.039773816Z 10265.914024619
2020-12-23T06:50:09.215035695Z 10264.83827129
2020-12-23T06:55:04.386949408Z 10265.914024619
2020-12-23T07:00:10.205811486Z 10266.443985495
2020-12-23T07:05:04.514877099Z 10266.443985495
2020-12-23T07:10:09.008561313Z 10267.519794359
2020-12-23T07:15:04.276273721Z 10266.709257301
2020-12-23T07:20:08.663364007Z 10266.709257301
2020-12-23T07:25:03.88696752Z  10267.785093962
2020-12-23T07:30:09.724252972Z 10266.443985495
2020-12-23T07:35:03.920739477Z 10267.519794359
2020-12-23T07:40:04.246707619Z 10266.443985495
2020-12-23T07:45:04.421790967Z 10266.443985495
2020-12-23T07:50:09.589413169Z 10267.519794359
2020-12-23T07:55:03.742568001Z 10266.443985495
2020-12-23T08:00:09.563805771Z 10266.989777949
2020-12-23T08:05:03.811652299Z 10265.914024619
2020-12-23T08:10:09.422968195Z 10266.989777949
2020-12-23T08:15:04.552676121Z 10266.178908006
2020-12-23T08:20:08.91928533Z  10267.254689092
2020-12-23T08:25:04.153416894Z 10266.178908006
2020-12-23T08:30:10.019779107Z 10265.914024619
2020-12-23T08:35:04.291764291Z 10265.914024619
2020-12-23T08:40:08.764164912Z 10265.914024619
2020-12-23T08:45:03.985086669Z 10265.914024619
2020-12-23T08:50:09.134243566Z 10265.914024619
2020-12-23T08:55:04.321022642Z 10266.989777949
2020-12-23T09:00:10.246429943Z 10265.12053695
2020-12-23T09:05:04.433222784Z 10266.196207131
2020-12-23T09:10:09.025934369Z 10266.196207131
2020-12-23T09:15:04.193132435Z 10265.932070354
2020-12-23T09:20:09.52990898Z  10265.932070354
2020-12-23T09:25:03.761345946Z 10264.856427848
2020-12-23T09:30:09.593499031Z 10264.592511788
2020-12-23T09:35:04.070784287Z 10264.592511788
2020-12-23T09:40:09.458132486Z 10263.516896938
2020-12-23T09:45:03.685003329Z 10264.592511788
2020-12-23T09:50:09.015476718Z 10264.592511788
2020-12-23T09:55:04.288405388Z 10264.592511788
2020-12-23T10:00:05.258637565Z 10264.856427848
2020-12-23T10:05:09.448579355Z 10263.780785343
2020-12-23T10:10:03.883086065Z 10263.780785343
2020-12-23T10:15:09.212732287Z 10264.328788557
2020-12-23T10:20:03.657545028Z 10263.253201342
2020-12-23T10:25:08.825491821Z 10262.177614128
2020-12-23T10:30:04.885585645Z 10261.102026913
2020-12-23T10:35:09.088468514Z 10261.102026913
2020-12-23T10:40:04.409424377Z 10262.177614128
2020-12-23T10:45:04.602072735Z 10261.102026913
2020-12-23T10:50:08.833922618Z 10260.026439699
2020-12-23T10:55:04.543730425Z 10261.102026913
2020-12-23T11:00:09.391544567Z 10260.553857827
2020-12-23T11:05:04.101134638Z 10260.553857827
2020-12-23T11:10:08.865826119Z 10259.478215322
2020-12-23T11:15:04.251559521Z 10258.950852484
2020-12-23T11:20:09.616459711Z 10257.875265269
2020-12-23T11:25:03.766329334Z 10257.875265269
2020-12-23T11:30:09.617699933Z 10256.273195707
2020-12-23T11:35:04.139621307Z 10256.273195707
2020-12-23T11:40:09.479018226Z 10254.122131698
2020-12-23T11:45:03.647306153Z 10255.987592989
2020-12-23T11:50:04.076231925Z 10255.987592989
2020-12-23T11:55:08.807488586Z 10254.911978139
2020-12-23T12:00:05.014443235Z 10254.385221549
2020-12-23T12:05:09.10207392Z  10253.309661949
2020-12-23T12:10:03.869322607Z 10254.385221549
2020-12-23T12:15:09.617345345Z 10254.385221549
2020-12-23T12:20:04.017681695Z 10253.309661949
2020-12-23T12:25:04.284023723Z 10253.309661949
2020-12-23T12:30:10.174516422Z 10252.23410235
2020-12-23T12:35:04.442626657Z 10253.309661949
2020-12-23T12:40:08.954333984Z 10252.23410235
2020-12-23T12:45:04.413549859Z 10251.971067688
2020-12-23T12:50:09.562868038Z 10251.971067688
2020-12-23T12:55:03.750790083Z 10251.971067688
2020-12-23T13:00:09.61122353Z  10250.632720573
2020-12-23T13:05:03.782734144Z 10249.557216143
2020-12-23T13:10:09.351653343Z 10249.557216143
2020-12-23T13:15:04.531641366Z 10248.481711713
2020-12-23T13:20:08.901490486Z 10248.481711713
2020-12-23T13:25:04.176002367Z 10247.406207283
2020-12-23T13:30:05.22359696Z  10246.330702853
2020-12-23T13:35:09.458135947Z 10247.406207283
2020-12-23T13:40:04.036918873Z 10246.330702853
2020-12-23T13:45:09.260614323Z 10246.330702853
2020-12-23T13:50:04.482917246Z 10245.255198423
2020-12-23T13:55:08.641179073Z 10245.255198423
2020-12-23T14:00:04.490495709Z 10243.917235956
2020-12-23T14:05:08.882893933Z 10243.917235956
2020-12-23T14:10:04.246966628Z 10243.917235956
2020-12-23T14:15:04.456435305Z 10243.917235956
2020-12-23T14:20:08.832490527Z 10242.84175908
2020-12-23T14:25:04.080527646Z 10242.84175908
2020-12-23T14:30:09.898538282Z 10241.766282205
2020-12-23T14:35:04.108665559Z 10241.766282205
2020-12-23T14:40:09.471134604Z 10242.84175908
2020-12-23T14:45:03.695913083Z 10242.84175908
2020-12-23T14:50:08.922646624Z 10241.766282205
2020-12-23T14:55:04.147429518Z 10241.766282205
2020-12-23T15:00:05.060151421Z 10243.89263148
2020-12-23T15:05:04.495975179Z 10242.817044266
2020-12-23T15:10:03.981532653Z 10244.968218695
2020-12-23T15:15:09.205583931Z 10244.155829641
2020-12-23T15:20:04.600866951Z 10242.004599942
2020-12-23T15:25:08.803439876Z 10243.080214791
2020-12-23T15:30:04.63574017Z  10244.682803511
2020-12-23T15:35:09.010665806Z 10243.60713333
2020-12-23T15:40:04.397548268Z 10243.60713333
2020-12-23T15:45:09.611670895Z 10242.004599942
2020-12-23T15:50:03.876136819Z 10240.928985092
2020-12-23T15:55:04.051241352Z 10242.004599942
2020-12-23T16:00:09.886058733Z 10240.928985092
2020-12-23T16:05:04.114583845Z 10242.004599942
2020-12-23T16:10:09.536890979Z 10240.928985092
2020-12-23T16:15:03.843105526Z 10239.041007722
2020-12-23T16:20:04.225979984Z 10239.041007722
2020-12-23T16:25:04.455750927Z 10237.965365216
2020-12-23T16:30:09.320473751Z 10237.439108193
2020-12-23T16:35:04.514804382Z 10237.439108193
2020-12-23T16:40:08.968985786Z 10236.363520978
2020-12-23T16:45:04.177783113Z 10236.100708357
2020-12-23T16:50:04.368465557Z 10236.100708357
2020-12-23T16:55:04.574585536Z 10236.100708357
2020-12-23T17:00:09.498970447Z 10235.287933764
2020-12-23T17:05:03.668605825Z 10237.439108193
2020-12-23T17:10:04.249182271Z 10236.363520978
2020-12-23T17:15:09.422245713Z 10237.439108193
2020-12-23T17:20:03.823154923Z 10237.439108193
2020-12-23T17:25:09.02020369Z  10237.439108193
2020-12-23T17:30:05.078281879Z 10236.651162985
2020-12-23T17:35:04.374684905Z 10236.651162985
2020-12-23T17:40:08.814827822Z 10235.575658555
2020-12-23T17:45:04.043206661Z 10235.83808762
2020-12-23T17:50:09.279133301Z 10234.762555615
2020-12-23T17:55:04.49185333Z  10236.913619624
2020-12-23T18:00:09.360577582Z 10236.100708357
2020-12-23T18:05:04.562939385Z 10235.025148758
2020-12-23T18:10:09.119378977Z 10235.025148758
2020-12-23T18:15:04.360680484Z 10233.949589158
2020-12-23T18:20:08.706108739Z 10233.949589158
2020-12-23T18:25:03.89161849Z  10232.874029559
2020-12-23T18:30:09.714073614Z 10233.68702361
2020-12-23T18:35:03.896474493Z 10234.762555615
2020-12-23T18:40:09.266428457Z 10233.68702361
2020-12-23T18:45:04.419484203Z 10234.500154125
2020-12-23T18:50:04.766153767Z 10232.349145266
2020-12-23T18:55:03.964623634Z 10233.424649696
2020-12-23T19:00:09.792041993Z 10234.237944079
2020-12-23T19:05:04.043795372Z 10232.086990329
2020-12-23T19:10:04.655016597Z 10233.162467204
2020-12-23T19:15:08.860902202Z 10233.424649696
2020-12-23T19:20:04.323381709Z 10233.424649696
2020-12-23T19:25:09.447102332Z 10230.198136406
2020-12-23T19:30:05.568484904Z 10229.936036578
2020-12-23T19:35:03.783112037Z 10229.936036578
2020-12-23T19:40:09.388772591Z 10229.936036578
2020-12-23T19:45:03.657536397Z 10230.198136406
2020-12-23T19:50:03.896869154Z 10229.122631976
2020-12-23T19:55:04.176499086Z 10228.047127546
2020-12-23T20:00:10.299107828Z 10230.198136406
2020-12-23T20:05:04.558110999Z 10228.047127546
2020-12-23T20:10:09.135557554Z 10229.122631976
2020-12-23T20:15:04.40839128Z  10229.122631976
2020-12-23T20:20:08.837220747Z 10226.971623117
2020-12-23T20:25:04.12260171Z  10225.896118687
2020-12-23T20:30:04.973385306Z 10226.971623117
2020-12-23T20:35:08.097938944Z 10225.896118687
2020-12-23T20:40:09.506098135Z 10225.896118687
2020-12-23T20:45:03.734750841Z 10224.296881201
2020-12-23T20:50:08.891901913Z 10224.296881201
2020-12-23T20:55:04.04394413Z  10224.296881201
2020-12-23T21:00:04.912024077Z 10223.221431861
2020-12-23T21:05:09.321257689Z 10223.221431861
2020-12-23T21:10:03.824324315Z 10224.296881201
2020-12-23T21:15:04.015475184Z 10223.221431861
2020-12-23T21:20:09.426364848Z 10223.221431861
2020-12-23T21:25:04.617170104Z 10223.221431861
2020-12-23T21:30:09.453448487Z 10223.221431861
2020-12-23T21:35:03.630168649Z 10223.221431861
2020-12-23T21:40:09.105053647Z 10222.14598252
2020-12-23T21:45:04.422209812Z 10222.14598252
2020-12-23T21:50:09.658886894Z 10222.14598252
2020-12-23T21:55:03.875817915Z 10221.07053318
2020-12-23T22:00:09.743734696Z 10219.995083839
2020-12-23T22:05:04.004866065Z 10219.995083839
2020-12-23T22:10:04.527292317Z 10217.844185158
2020-12-23T22:15:03.780655258Z 10217.582770088
2020-12-23T22:20:09.196090733Z 10216.507348262
2020-12-23T22:25:04.41976044Z  10215.431926436
2020-12-23T22:30:10.275704475Z 10215.431926436
2020-12-23T22:35:04.600856333Z 10214.356504609
2020-12-23T22:40:09.046527558Z 10214.356504609
2020-12-23T22:45:04.24039138Z  10214.095362538
2020-12-23T22:50:09.411390724Z 10215.17075687
2020-12-23T22:55:04.542780136Z 10215.17075687
2020-12-23T23:00:09.386608786Z 10213.281082783
2020-12-23T23:05:04.561349383Z 10214.356504609
2020-12-23T23:10:09.165156503Z 10212.205660957
2020-12-23T23:15:04.401920137Z 10213.019968207
2020-12-23T23:20:08.805038522Z 10211.944573875
2020-12-23T23:25:04.036086284Z 10211.944573875
2020-12-23T23:30:04.911560971Z 10211.683677
2020-12-23T23:35:09.216157967Z 10211.683677
2020-12-23T23:40:04.612805513Z 10210.608310143
2020-12-23T23:45:08.799575455Z 10210.608310143
2020-12-23T23:50:03.971962817Z 10209.532943285
2020-12-23T23:55:09.167406931Z 10209.532943285
2020-12-24T00:00:11.483539998Z 10208.457576428
2020-12-24T00:05:03.969875771Z 10208.457576428
2020-12-24T00:10:09.502302106Z 10208.457576428
2020-12-24T00:15:03.716939525Z 10207.642996548
2020-12-24T00:20:09.081918144Z 10207.642996548
2020-12-24T00:25:04.276281516Z 10208.71839088
2020-12-24T00:30:05.324635781Z 10209.240590433
2020-12-24T00:35:09.504372016Z 10208.165141092
2020-12-24T00:40:03.970086281Z 10208.165141092
2020-12-24T00:45:09.19067004Z  10206.014242411
2020-12-24T00:50:04.395275854Z 10208.165141092
2020-12-24T00:55:09.653655653Z 10208.165141092
2020-12-24T01:00:04.733954574Z 10206.828551827
2020-12-24T01:05:08.930533591Z 10207.903973653
2020-12-24T01:10:04.35825564Z  10206.828551827
2020-12-24T01:15:09.487322474Z 10205.492207885
2020-12-24T01:20:03.870032667Z 10206.567602216
2020-12-24T01:25:09.072096272Z 10206.567602216
2020-12-24T01:30:05.124534873Z 10206.014242411
2020-12-24T01:35:04.363271749Z 10206.014242411
2020-12-24T01:40:08.807666824Z 10206.014242411
2020-12-24T01:45:04.054993244Z 10203.86334373
2020-12-24T01:50:09.241852328Z 10202.787894389
2020-12-24T01:55:04.536337703Z 10201.712445049
2020-12-24T02:00:09.422366187Z 10201.190630558
2020-12-24T02:05:04.624310914Z 10199.039841894
2020-12-24T02:10:04.150165152Z 10199.039841894
2020-12-24T02:15:09.33067085Z  10198.225177217
2020-12-24T02:20:03.679343213Z 10197.149755391
2020-12-24T02:25:08.890591408Z 10196.074333565
2020-12-24T02:30:04.801870988Z 10197.149755391
2020-12-24T02:35:08.987147251Z 10197.149755391
2020-12-24T02:40:04.46397309Z  10197.149755391
2020-12-24T02:45:08.625650777Z 10196.335198346
2020-12-24T02:50:03.847179253Z 10195.259749005
2020-12-24T02:55:09.02420676Z  10194.184299664
2020-12-24T03:00:05.087470737Z 10193.108850324
2020-12-24T03:05:09.308432684Z 10193.108850324
2020-12-24T03:10:03.812450894Z 10192.033400983
2020-12-24T03:15:03.988449293Z 10190.436687241
2020-12-24T03:20:04.386810696Z 10189.361292909
2020-12-24T03:25:09.575852296Z 10188.285898577
2020-12-24T03:30:04.459956689Z 10188.546380782
2020-12-24T03:35:03.758263533Z 10187.470958956
2020-12-24T03:40:09.216833249Z 10186.39553713
2020-12-24T03:45:04.452422275Z 10186.135109914
2020-12-24T03:50:08.629633039Z 10185.059715582
2020-12-24T03:55:03.846145776Z 10183.984321251
2020-12-24T04:00:09.688906054Z 10182.648771853
2020-12-24T04:05:03.872931738Z 10181.573404995
2020-12-24T04:10:09.445036131Z 10181.573404995
2020-12-24T04:15:04.615698119Z 10182.908926919
2020-12-24T04:20:08.9606285Z   10181.833532587
2020-12-24T04:25:04.168619563Z 10180.758138255
2020-12-24T04:30:05.251187681Z 10180.758138255
2020-12-24T04:35:04.433660231Z 10179.682743924
2020-12-24T04:40:03.857813721Z 10180.758138255
2020-12-24T04:45:09.056129358Z 10179.943006173
2020-12-24T04:50:04.236924622Z 10179.943006173
2020-12-24T04:55:04.386126312Z 10179.943006173
2020-12-24T05:00:10.329648906Z 10177.53195526
2020-12-24T05:05:03.609964141Z 10178.607349592
2020-12-24T05:10:09.265825222Z 10176.456560929
2020-12-24T05:15:03.739343716Z 10177.792162521
2020-12-24T05:20:04.086331418Z 10178.867584347
2020-12-24T05:25:04.256757929Z 10177.792162521
2020-12-24T05:30:10.158068959Z 10176.456560929
2020-12-24T05:35:04.386059805Z 10176.456560929
2020-12-24T05:40:08.807624105Z 10175.381166597
2020-12-24T05:45:03.974317652Z 10174.045836994
2020-12-24T05:50:09.150321883Z 10176.196570709
2020-12-24T05:55:04.413150586Z 10175.121203851
2020-12-24T06:00:10.322004884Z 10175.121203851
2020-12-24T06:05:04.583943225Z 10175.121203851
2020-12-24T06:10:09.112202856Z 10175.121203851
2020-12-24T06:15:04.423096903Z 10175.641318869
2020-12-24T06:20:08.756909021Z 10175.641318869
2020-12-24T06:25:06.466768383Z 10174.565897043
2020-12-24T06:30:04.423321164Z 10174.305772265
2020-12-24T06:35:08.778203662Z 10172.154983602
2020-12-24T06:40:04.256653665Z 10172.154983602
2020-12-24T06:45:09.435004333Z 10172.970470137
2020-12-24T06:50:04.592227789Z 10171.895103279
2020-12-24T06:55:03.80246208Z  10174.045836994
2020-12-24T07:00:09.69622322Z  10174.305772265
2020-12-24T07:05:03.908832394Z 10173.230377934
2020-12-24T07:10:04.503558601Z 10172.154983602
2020-12-24T07:15:03.741294149Z 10174.305772265
2020-12-24T07:20:04.106614226Z 10173.230377934
2020-12-24T07:25:04.326421781Z 10173.230377934
2020-12-24T07:30:10.175019142Z 10172.970470137
2020-12-24T07:35:04.389984982Z 10171.895103279
2020-12-24T07:40:08.841080057Z 10172.970470137
